HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.Correctness.label,Approve,Reject
3E9ZFLPWOYNAWKKP149LZ3MXRG8XI6,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3OF2M9AATHJSUU8LSRNKXOD9BC6KZW,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:06:46 PST 2020,Thu Nov 05 17:07:11 PST 2020,Sun Nov 08 17:07:11 PST 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),"A is a rat, B is a wolf, so A is more likely to be in the cellar than B","A is a rat, B is a wolf, so A is less likely to be in the cellar than B",Statement 1 follows commonsense,,
3E9ZFLPWOYNAWKKP149LZ3MXRG8XI6,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3ZAK8W07I599V577IBEUXCJLVWLU0B,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:10:05 PST 2020,Thu Nov 05 17:10:38 PST 2020,Sun Nov 08 17:10:38 PST 2020,,,,33,0% (0/0),0% (0/0),0% (0/0),"A is a rat, B is a wolf, so A is more likely to be in the cellar than B","A is a rat, B is a wolf, so A is less likely to be in the cellar than B",Statement 1 follows commonsense,,
3NI0WFPPI9BM6AJDWRBPTM9H8IT06L,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3RRCEFRB7N7BYUG21LK14PHANNV4BL,ALDKDKRBR4LXD,Submitted,Thu Nov 05 17:12:00 PST 2020,Thu Nov 05 17:13:19 PST 2020,Sun Nov 08 17:13:19 PST 2020,,,,79,0% (0/0),0% (0/0),0% (0/0),"A is living in Colombia, B is living in southern Australia, so A is not likely living in a less hot condition than B.","A is living in Colombia, B is living in southern Australia, so A is not likely living in a more hot condition than B.",Sentence 2 follows commonsense,,
3NI0WFPPI9BM6AJDWRBPTM9H8IT06L,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3ZWFC4W1UV28CHUGHZ2AV8J5UZ7FRX,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:13:37 PST 2020,Thu Nov 05 17:14:01 PST 2020,Sun Nov 08 17:14:01 PST 2020,,,,24,0% (0/0),0% (0/0),0% (0/0),"A is living in Colombia, B is living in southern Australia, so A is not likely living in a less hot condition than B.","A is living in Colombia, B is living in southern Australia, so A is not likely living in a more hot condition than B.",Sentence 2 follows commonsense,,
3EN4YVUOUCN6RV4VJMULB41X4VXXJI,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,31HQ4X3T3T56DO4PIZ5DGVTLDXBSL2,A12ATVBE1I4567,Submitted,Thu Nov 05 17:12:15 PST 2020,Thu Nov 05 17:17:27 PST 2020,Sun Nov 08 17:17:27 PST 2020,,,,312,0% (0/0),0% (0/0),0% (0/0),"A sees their best friend while B does not, so B is less attentive than A","A sees their best friend while B does not, so B is more attentive than A",Statement 1 follows commonsense,,
3EN4YVUOUCN6RV4VJMULB41X4VXXJI,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3PZDLQMM0UGK5LTLB7X8MUQULU02CV,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:20:27 PST 2020,Thu Nov 05 17:24:42 PST 2020,Sun Nov 08 17:24:42 PST 2020,,,,255,0% (0/0),0% (0/0),0% (0/0),"A sees their best friend while B does not, so B is less attentive than A","A sees their best friend while B does not, so B is more attentive than A",Statement 1 follows commonsense,,
32K26U12DNJ1KKZ89B7SKL9ZJ0SVDZ,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3570Y55XZQENNI2X6E0MLPCEY1LYGG,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:14:39 PST 2020,Thu Nov 05 17:14:53 PST 2020,Sun Nov 08 17:14:53 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),"A thanks their boss more than B, so A is not less thankful than B","A thanks their boss more than B, so A is not more thankful than B",Statement 1 follows commonsense,,
32K26U12DNJ1KKZ89B7SKL9ZJ0SVDZ,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3RRCEFRB7N7BYUG21LK14PHANNUB4R,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:32 PST 2020,Thu Nov 05 17:11:24 PST 2020,Sun Nov 08 17:11:24 PST 2020,,,,232,0% (0/0),0% (0/0),0% (0/0),"A thanks their boss more than B, so A is not less thankful than B","A thanks their boss more than B, so A is not more thankful than B",Statement 1 follows commonsense,,
3SSN80MU8CJ12FAD17UXCJ1AJKXXKH,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3P59JYT76MF1R2VWXTSYB4QY9GZT24,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:16:35 PST 2020,Thu Nov 05 17:16:49 PST 2020,Sun Nov 08 17:16:49 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),"A gives another person the address while B does not, so B is not more helpful than A","A gives another person the address while B does not, so B is not less helpful than A",Statement 1 follows commonsense,,
3SSN80MU8CJ12FAD17UXCJ1AJKXXKH,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3VE8AYVF8NS2UCFKIQWA4RO047J8FE,A3U0KDVWCZ7VP9,Submitted,Thu Nov 05 17:14:40 PST 2020,Thu Nov 05 17:15:26 PST 2020,Sun Nov 08 17:15:26 PST 2020,,,,46,0% (0/0),0% (0/0),0% (0/0),"A gives another person the address while B does not, so B is not more helpful than A","A gives another person the address while B does not, so B is not less helpful than A",Statement 1 follows commonsense,,
3YCT0L9OMM4UE49H4AGQ531MY00NS4,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,34BBWHLWHB6XU4DSH1I1L44E26DIWT,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:54 PST 2020,Thu Nov 05 17:15:52 PST 2020,Sun Nov 08 17:15:52 PST 2020,,,,478,0% (0/0),0% (0/0),0% (0/0),"A tells another person to tell, B does not, so B is not more wimp than A","A tells another person to tell, B does not, so B is not less wimp than A",Neither of them follow commonsense,,
3YCT0L9OMM4UE49H4AGQ531MY00NS4,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3OONKJ5DKDEF2NQKK5ZAINNF4EUOBE,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:08:41 PST 2020,Thu Nov 05 17:11:02 PST 2020,Sun Nov 08 17:11:02 PST 2020,,,,141,0% (0/0),0% (0/0),0% (0/0),"A tells another person to tell, B does not, so B is not more wimp than A","A tells another person to tell, B does not, so B is not less wimp than A",Statement 1 follows commonsense,,
3TLFH2L6Y9JZ4IX37RNWNKUAPONT28,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3LRKMWOKB6CXDE4V3LHGXSRFUCL2ZT,ALDKDKRBR4LXD,Submitted,Thu Nov 05 17:13:43 PST 2020,Thu Nov 05 17:14:20 PST 2020,Sun Nov 08 17:14:20 PST 2020,,,,37,0% (0/0),0% (0/0),0% (0/0),"A sends B away, so A is more self-sacrificing than B","A sends B away, so A is less self-sacrificing than B",Statement 1 follows commonsense,,
3TLFH2L6Y9JZ4IX37RNWNKUAPONT28,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3UJ1CZ6IZIKSBZ14QCP6Z6XOR7BS5E,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:11:22 PST 2020,Thu Nov 05 17:16:39 PST 2020,Sun Nov 08 17:16:39 PST 2020,,,,317,0% (0/0),0% (0/0),0% (0/0),"A sends B away, so A is more self-sacrificing than B","A sends B away, so A is less self-sacrificing than B",Sentence 2 follows commonsense,,
31MBOZ6PAOMOJNH0VBABD6TF72ELC6,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,34HJIJKLP6RQ78E862B151BHQFAV4H,A12ATVBE1I4567,Submitted,Thu Nov 05 17:12:26 PST 2020,Thu Nov 05 17:17:40 PST 2020,Sun Nov 08 17:17:40 PST 2020,,,,314,0% (0/0),0% (0/0),0% (0/0),"A is a cow, B is a tiger, so A is more likely to feed Calf than B","A is a cow, B is a tiger, so A is less likely to feed Calf than B",Statement 1 follows commonsense,,
31MBOZ6PAOMOJNH0VBABD6TF72ELC6,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3LWJHTCVCDH80GFG4KDAQI90YD4QF6,AD1ILDUXZHASF,Submitted,Thu Nov 05 17:08:50 PST 2020,Thu Nov 05 17:10:03 PST 2020,Sun Nov 08 17:10:03 PST 2020,,,,73,0% (0/0),0% (0/0),0% (0/0),"A is a cow, B is a tiger, so A is more likely to feed Calf than B","A is a cow, B is a tiger, so A is less likely to feed Calf than B",Statement 1 follows commonsense,,
3XBXDSS888ECMLSVM76YRJEP8K2XLK,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,32SVAV9L3G4LXOS6VTFMZ95YR5EA3B,A3U0KDVWCZ7VP9,Submitted,Thu Nov 05 17:12:23 PST 2020,Thu Nov 05 17:12:46 PST 2020,Sun Nov 08 17:12:46 PST 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),"A takes B's glasses, so A is less mean than B","A takes B's glasses, so A is more mean than B",Sentence 2 follows commonsense,,
3XBXDSS888ECMLSVM76YRJEP8K2XLK,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3EWIJTFFVP2S69ALSBZPTUXI98S0E1,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:13:20 PST 2020,Thu Nov 05 17:17:45 PST 2020,Sun Nov 08 17:17:45 PST 2020,,,,265,0% (0/0),0% (0/0),0% (0/0),"A takes B's glasses, so A is less mean than B","A takes B's glasses, so A is more mean than B",Sentence 2 follows commonsense,,
37M4O367VJDNQKQ6GDOIZD2UFQJ5ML,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3NPI0JQDAP0XJ9W2ZR3A7HYRKQQPTM,A1S8KMGKJACGVO,Submitted,Thu Nov 05 17:10:59 PST 2020,Thu Nov 05 17:11:28 PST 2020,Sun Nov 08 17:11:28 PST 2020,,,,29,0% (0/0),0% (0/0),0% (0/0),"A rules the roost more than B, so B is less bossy than A","A rules the roost more than B, so B is more bossy than A",Statement 1 follows commonsense,,
37M4O367VJDNQKQ6GDOIZD2UFQJ5ML,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3YGXWBAF71CU8Z88FLGWF9NS58W4CT,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:18:29 PST 2020,Thu Nov 05 17:18:41 PST 2020,Sun Nov 08 17:18:41 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),"A rules the roost more than B, so B is less bossy than A","A rules the roost more than B, so B is more bossy than A",Statement 1 follows commonsense,,
3N2YPY1GI6T6CQD856ICQ3RKJCTVES,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,32RIADZISTZAFGX4C76WUERARBI4SN,A12ATVBE1I4567,Submitted,Thu Nov 05 17:19:36 PST 2020,Thu Nov 05 17:20:54 PST 2020,Sun Nov 08 17:20:54 PST 2020,,,,78,0% (0/0),0% (0/0),0% (0/0),"A tries to cheer another person up more than B, so B is less reliable than A","A tries to cheer another person up more than B, so B is more reliable than A",Neither of them follow commonsense,,
3N2YPY1GI6T6CQD856ICQ3RKJCTVES,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3KJYX6QCMA6GAQXT99Y5B3008C1JVX,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:18:03 PST 2020,Thu Nov 05 17:18:16 PST 2020,Sun Nov 08 17:18:16 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),"A tries to cheer another person up more than B, so B is less reliable than A","A tries to cheer another person up more than B, so B is more reliable than A",Neither of them follow commonsense,,
3DA79LNS59QOP0TMBR116UZ2V2NT3J,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3W92K5RLWVC83RI8K7UBATHVQB65VX,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:15:02 PST 2020,Thu Nov 05 17:15:15 PST 2020,Sun Nov 08 17:15:15 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),"A has been practicing for weeks, B has been practicing for weeks, so B is not more committed than A","A has been practicing for weeks, B has been practicing for weeks, so B is not less committed than A",Sentence 2 follows commonsense,,
3DA79LNS59QOP0TMBR116UZ2V2NT3J,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3Z4AIRP3C781JYMKJZTHVO1ZU691XE,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:11:21 PST 2020,Thu Nov 05 17:11:50 PST 2020,Sun Nov 08 17:11:50 PST 2020,,,,29,0% (0/0),0% (0/0),0% (0/0),"A has been practicing for weeks, B has been practicing for weeks, so B is not more committed than A","A has been practicing for weeks, B has been practicing for weeks, so B is not less committed than A",They both follow commonsense,,
3Q7TKIAPOT5YOFNEV75MXCBXS2QLD6,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3B2X28YI3XAPDHKGK9DG1N1OJE06B7,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:27 PST 2020,Thu Nov 05 17:07:54 PST 2020,Sun Nov 08 17:07:54 PST 2020,,,,27,0% (0/0),0% (0/0),0% (0/0),"A ensures B's success, so A is less likely to be successful than B","A ensures B's success, so A is more likely to be successful than B",Sentence 2 follows commonsense,,
3Q7TKIAPOT5YOFNEV75MXCBXS2QLD6,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3WJ1OXY92BB7YLYC7AAIQQD97R7A84,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:21:14 PST 2020,Thu Nov 05 17:24:53 PST 2020,Sun Nov 08 17:24:53 PST 2020,,,,219,0% (0/0),0% (0/0),0% (0/0),"A ensures B's success, so A is less likely to be successful than B","A ensures B's success, so A is more likely to be successful than B",Statement 1 follows commonsense,,
3HRWUH63QUXT82B6SE3ICSRUKGT5NL,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3OVHNO1VE7WKGO2B0A1XTBIJR39DZC,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:51 PST 2020,Thu Nov 05 17:15:37 PST 2020,Sun Nov 08 17:15:37 PST 2020,,,,466,0% (0/0),0% (0/0),0% (0/0),"A is a better designer than B, so A is not more likely to make beautiful thing than B","A is a better designer than B, so A is not less likely to make beautiful thing than B",Sentence 2 follows commonsense,,
3HRWUH63QUXT82B6SE3ICSRUKGT5NL,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3XC1O3LBOTH7SOH47ZA3Q0P7FGPTLS,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:09:19 PST 2020,Thu Nov 05 17:14:19 PST 2020,Sun Nov 08 17:14:19 PST 2020,,,,300,0% (0/0),0% (0/0),0% (0/0),"A is a better designer than B, so A is not more likely to make beautiful thing than B","A is a better designer than B, so A is not less likely to make beautiful thing than B",Sentence 2 follows commonsense,,
36KM3FWE3R75AAXIF1GHZ09D3TD07K,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3018Q3ZVOJLDGQD86JGIH78EXJUARF,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:13:39 PST 2020,Thu Nov 05 17:13:48 PST 2020,Sun Nov 08 17:13:48 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),"A helps another person's practice while B does not, so B is not more helpful than A","A helps another person's practice while B does not, so B is not less helpful than A",Statement 1 follows commonsense,,
36KM3FWE3R75AAXIF1GHZ09D3TD07K,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3KKG4CDWKJTSA1153165DJMKZNS94G,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:16:21 PST 2020,Thu Nov 05 17:16:35 PST 2020,Sun Nov 08 17:16:35 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),"A helps another person's practice while B does not, so B is not more helpful than A","A helps another person's practice while B does not, so B is not less helpful than A",Statement 1 follows commonsense,,
3T5ZXGO9DEJCID8NFU2F5QTUQQNQZZ,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:35 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:35 PST 2020,,,3NLZY2D53QKU08PCQVG8LVEKV9RLQ7,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:17:05 PST 2020,Thu Nov 05 17:17:21 PST 2020,Sun Nov 08 17:17:21 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),"A is living in Mali, B is living in France, so A is not likely living in a less hot condition than B.","A is living in Mali, B is living in France, so A is not likely living in a more hot condition than B.",Statement 1 follows commonsense,,
